UMAP_1	UMAP_2	cluster	orig.ident	nFeature_RNA	nCount_RNA	percent.mt	SCGB1A1	IGLC1	IGHG1	IGHD	SCGB3A2	SCGB3A1	IGHG3	IGHA1	BPIFB1	C9orf24	IGKC	CXCL8	TPPP3	COL3A1	RSPH1	COL1A1	IL6	MSMB	JCHAIN	TSPAN1
-8.35231694606302	-4.34917106838311	Myofibroblast	lung	381	486	0.411522633744856	0	0	0	0	0	0	0	0	0	0	0	0	0	3.74128838109599	0	3.07158768923198	0	0	0	0
7.98329248997214	-3.55777778835382	Macrophage Alveolar	lung	754	1146	0.43630017452007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7.72380629154684	-5.31549110622491	Macrophage Alveolar	lung	1248	2442	0.655200655200655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-7.45028933909891	-7.44420376033868	Myofibroblast	lung	501	690	0.434782608695652	0	0	0	0	0	0	0	0	0	0	0	0	0	2.74037240642779	0	3.79500055002248	0	0	0	0
-5.8318630161619	-9.16845741481866	Myofibroblast	lung	457	598	0.334448160535117	0	0	0	0	0	0	0	0	0	0	0	0	2.87482982910208	0	0	0	0	0	0	0
5.46046820255759	7.41894016055976	B Plasma	lung	313	1254	0	2.19438517880036	2.19438517880036	8.45148507641617	0	0	0	0	0	0	0	7.2864178148526	0	0	0	0	0	0	0	6.5435951109582	0
7.49050226780417	-1.21415665359582	Macrophage Alveolar	lung	876	1525	0.19672131147541	2.02252417882334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-4.82395991710184	4.81696996478949	Club	lung	503	694	0.144092219020173	0	0	0	0	4.47112816486764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.46524038883688	0.397261206196889	Mast	lung	414	540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-2.04670748141763	4.13758263378058	AT2	lung	341	402	1.74129353233831	0	0	0	0	3.253301285714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8.93754664036276	-3.19419970722283	Macrophage Alveolar	lung	819	1351	0.370096225018505	0	2.12846078679514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9.80410376163962	-2.98535433025445	Macrophage Alveolar	lung	655	954	0.314465408805031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-8.09334811595438	5.49015960483466	AT1	lung	511	673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6.06609907719138	3.81795391826545	ncMonocyte	lung	422	562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8.98981085392477	-0.500156786156551	Macrophage Alveolar	lung	336	455	1.31868131868132	0	0	0	0	0	0	0	0	0	0	0	4.48764810529099	0	0	0	0	0	0	0	0
-6.28510865596292	4.9277549722663	Club	lung	418	497	2.61569416498994	0	3.05025475493917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-1.95675632384775	-4.13673248500909	Pericytes	lung	514	681	2.49632892804699	0	0	0	0	0	0	0	0	0	0	0	0	0	2.75265943494018	0	0	0	0	0	0
-6.6325369778013	-6.37047472210016	Myofibroblast	lung	382	516	0.775193798449612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-3.89041551974771	-8.61004486293878	Myofibroblast	lung	256	314	1.27388535031847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.49186448870265	0
9.41712275120261	-1.00390639515008	Macrophage Alveolar	lung	454	669	0.298953662182362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9.68842306705954	-3.17083707065667	Macrophage Alveolar	lung	757	1143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.0712277221417212	-4.0804876348504	Pericytes	lung	282	339	0.294985250737463	0	0	0	0	0	0	0	0	0	0	0	0	0	3.41767832420624	0	0	0	0	0	0
-8.8337841930723	-3.29023995609368	Myofibroblast	lung	414	535	0.560747663551402	0	2.98019157934228	0	0	0	0	0	0	0	0	0	0	2.98019157934228	0	0	0	0	0	0	0
-3.32565483478067	3.26228198795234	AT2	lung	293	388	15.4639175257732	0	0	0	0	0	0	0	3.28740123315937	0	0	0	0	0	0	0	0	0	0	0	0
6.94314137073996	-4.49946823330011	Macrophage Alveolar	lung	1415	2724	0.0367107195301028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.54138858559963	0
7.0314764079714	0.0910241940489852	Macrophage Alveolar	lung	821	1321	0.529901589704769	0	0	0	0	0	0	0	0	0	0	0	0	2.14827038255578	0	0	0	0	0	0	0
5.21789351078513	-0.900891568375484	AT2	lung	455	592	1.01351351351351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8.46292868229391	1.07291230945502	ncMonocyte	lung	316	380	1.84210526315789	0	0	3.30746490399945	0	0	0	0	0	0	0	0	3.30746490399945	0	0	0	0	0	0	0	0
-5.09480151561258	-8.91517486782159	Myofibroblast	lung	557	750	0.4	0	0	0	0	0	0	0	0	0	0	2.66258782702545	0	0	0	0	0	0	0	0	0
7.87686625095846	-0.594514395905391	Macrophage Alveolar	lung	515	689	0.145137880986938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.133871733870528	-4.40083971233453	Pericytes	lung	250	304	0	0	0	0	0	0	0	0	0	0	0	0	0	3.52325974693791	0	0	0	0	0	0	0
7.2822841701174	2.28378817825232	ncMonocyte	lung	313	392	1.02040816326531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-1.08222845223902	-4.56091156215753	Pericytes	lung	381	497	2.01207243460765	0	0	0	0	0	0	0	0	0	0	0	0	3.05025475493917	0	0	0	0	0	0	0
5.04712000462057	7.74413547305976	B Plasma	lung	331	822	0.851581508515815	0	0	0	7.54255527584857	0	0	0	0	0	0	7.68644489522959	0	0	0	0	0	0	0	6.79018481197231	0
-9.4736767711973	-2.60684957714166	Myofibroblast	lung	410	570	0.701754385964912	0	0	0	0	0	0	0	0	0	0	0	0	0	3.58595262181841	0	3.58595262181841	6.04513002564059	0	0	0
-2.26129755404947	3.77851638584052	AT2	lung	258	336	8.63095238095238	0	0	3.42627706605918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9.52940359684469	-1.05767824859704	Macrophage Alveolar	lung	388	475	2.52631578947368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-5.87759169963358	-1.44632127494897	Myofibroblast	lung	560	718	2.0891364902507	0	0	0	0	0	0	0	0	0	0	0	0	0	3.75613451192735	0	0	0	0	0	0
-4.81926259425638	4.75410232334052	Club	lung	636	808	3.21782178217822	0	0	2.59347982111894	0	0	0	0	0	0	0	0	0	0	2.59347982111894	0	0	0	0	0	0
-1.41517779258249	-4.7160815259942	Pericytes	lung	520	730	1.36986301369863	0	0	0	0	0	0	0	0	0	0	0	0	3.34629267128739	0	0	0	0	0	0	0
-1.51697990325449	11.4517637231818	VE Arterial	lung	283	369	1.6260162601626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.33577922051775	0
2.82567420574667	-4.76638450832452	Macrophage Alveolar	lung	682	926	0.323974082073434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-4.21408423808573	-7.57299366207208	Myofibroblast	lung	304	346	0.867052023121387	0	0	0	0	0	0	0	0	0	0	0	0	0	4.07420083629597	0	3.39791647550574	0	0	0	0
-8.77789124873636	-4.15233698101129	Myofibroblast	lung	249	305	0.327868852459016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7.18537226292136	-4.06555690975274	Macrophage Alveolar	lung	949	1526	0.131061598951507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7.97463312717917	-3.71922245235528	Macrophage Alveolar	lung	880	1523	0.196979645436638	0	0	0	0	0	0	0	0	0	0	0	2.02366296411885	0	0	0	0	0	0	0	0
8.53759756657126	1.59841916351233	ncMonocyte	lung	327	390	1.28205128205128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-2.35511311915872	2.95551905422126	AT2	lung	241	319	11.9122257053292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.47655103233087	0	0	0	0
-8.11248216060159	-6.46760788173761	Myofibroblast	lung	605	831	0.72202166064982	0	0	0	0	0	0	0	0	0	0	0	0	0	3.8945670809535	0	2.56753787698029	0	0	0	0
5.62563076588156	8.31460342197333	B Plasma	lung	311	528	0.568181818181818	0	0	0	0	0	0	0	7.14672445700638	0	0	0	0	0	0	0	0	0	0	7.10095183150415	0
4.6423071918154	15.1857734659186	Ciliated	lung	906	1206	0.66334991708126	0	0	0	0	0	0	0	0	0	3.53127477851527	0	0	5.11702016054951	0	4.07826798622537	0	0	0	0	4.2096800377584
-3.26335176852701	-3.22254791469659	Pericytes	lung	314	424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.27325359437614	0	3.87473250368936	4.27325359437614	0	0	0
-0.990248471770265	-3.79862871379937	Pericytes	lung	378	470	7.4468085106383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7.1052240428591	-3.44751444072808	Macrophage Alveolar	lung	789	1208	0.248344370860927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-5.58032807734964	-8.54496326656427	Myofibroblast	lung	303	380	0.263157894736842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-1.24820277122019	3.14211091785346	AT2	lung	268	314	1.59235668789809	0	0	3.49186448870265	0	3.49186448870265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.52639594701288	-3.65428629131402	Pericytes	lung	385	464	2.37068965517241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.63476887318137	6.94473371295844	B Plasma	lung	891	3701	0.216157795190489	0	0	8.64003476117364	0	0	0	0	0	0	0	6.71550652319392	0	0	0	0	0	0	0	4.55984887005816	0
-2.41137322810648	2.55530152110969	AT2	lung	289	385	7.53246753246753	0	0	0	0	3.29487440202243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8.60106077763083	-5.05337801189508	Macrophage Alveolar	lung	734	1096	0	0	0	2.31491749448671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.914037853751161	11.8806959131232	VE Arterial	lung	602	857	2.80046674445741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-8.30940923121927	-4.71072950573053	Myofibroblast	lung	405	537	1.86219739292365	0	0	0	0	2.97665005709066	0	0	0	0	0	0	0	0	0	0	2.97665005709066	0	0	0	0
9.10864439579489	-2.71963682384576	Macrophage Alveolar	lung	775	1137	0.527704485488127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7.34725847813132	-3.63204994411554	Macrophage Alveolar	lung	1518	3230	0.0619195046439629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8.69838228794577	-4.48205414028253	Macrophage Alveolar	lung	859	1290	0.155038759689923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-9.53282842067239	-0.345719423008815	Mesothelial	lung	1467	3327	0.330628193567779	0	1.38772105556125	3.092857893282	0	0	0	0	0	0	0	6.86987423915076	0	1.38772105556125	5.28000677259558	0	4.44453071058891	4.33261014726342	0	3.95310898674194	0
-6.02651509669779	-7.63702621669854	Myofibroblast	lung	327	399	0.50125313283208	0	0	0	0	0	0	0	0	0	0	0	0	0	3.26050350977037	0	0	0	0	0	0
-0.134240666676142	-3.44536557407464	Pericytes	lung	263	314	0.318471337579618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-2.23627004054544	3.43168673305427	AT2	lung	273	350	4.57142857142857	0	0	4.06290303638728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-6.05501469996927	-7.41741552562799	Myofibroblast	lung	404	515	0.388349514563107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8.75887098881247	-2.27180161686029	Macrophage Alveolar	lung	425	558	1.0752688172043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-7.54442986873148	-1.91644587726678	Myofibroblast	lung	608	913	1.09529025191676	0	0	0	0	0	0	0	0	0	0	0	0	2.48097413751812	3.80246725934358	0	4.02113769208441	4.02113769208441	0	0	0
8.4945963916445	-2.35554065914239	Macrophage Alveolar	lung	510	700	0.285714285714286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.72691868540659	0
7.62998285862448	3.16892680911933	ncMonocyte	lung	264	323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-2.22328385737894	-3.24546494693841	Pericytes	lung	470	612	1.30718954248366	0	0	2.8530084327453	0	0	0	0	0	0	0	0	0	0	2.8530084327453	0	0	0	0	0	0
-5.24687823680399	-8.8791297933587	Myofibroblast	lung	286	352	0.568181818181818	0	0	0	0	0	0	0	0	0	0	0	0	0	4.05730329054175	0	0	0	0	0	0
-1.86245903399942	-4.2745884916314	Pericytes	lung	295	377	0	0	0	0	0	0	0	0	0	0	0	0	0	3.31510191015727	0	0	0	0	0	0	0
8.55427828403952	1.75060710697089	ncMonocyte	lung	373	446	0.448430493273543	0	0	3.15365545697618	0	0	0	0	3.15365545697618	0	0	3.15365545697618	0	0	0	0	0	0	0	0	0
-6.21641215709207	-8.80871143550958	Myofibroblast	lung	475	620	0.32258064516129	0	0	2.84077481675679	0	0	0	0	0	0	0	0	0	2.84077481675679	0	0	3.50429727953181	0	0	0	0
7.72631350132468	-2.17600765438165	Macrophage Alveolar	lung	1067	1810	0.220994475138122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.87561978493154	0
8.83686724277975	-3.21806373806085	Macrophage Alveolar	lung	1109	1992	0.552208835341365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-8.48776063350199	-0.39947285862054	Mesothelial	lung	789	1162	0.516351118760757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.28905674536544	2.26237249393652	0	0	0
-7.78944310573099	6.05354890613471	AT1	lung	359	450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-8.61742791560648	-3.78140058727349	Myofibroblast	lung	259	324	0.308641975308642	0	0	0	0	0	0	0	0	0	0	0	0	0	5.99703542068966	0	5.6304149690302	0	0	0	0
-7.47454270747659	-7.83672847957696	Myofibroblast	lung	574	766	0.391644908616188	0	0	0	0	0	0	0	0	0	0	0	0	2.64296612938031	0	0	0	0	0	0	0
-9.803621381793	-0.0336203238495744	Mesothelial	lung	915	1789	0.391280044717719	0	0	0	0	0	0	0	0	0	0	0	1.88551008878341	0	6.58983794673732	0	6.16568203904961	3.93783566021213	0	0	0
8.27548208805563	-2.9883016607293	Macrophage Alveolar	lung	879	1443	0.138600138600139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-4.59110555079935	-7.64706649990167	Myofibroblast	lung	227	294	0.680272108843537	0	0	0	0	0	0	0	0	0	0	0	0	0	3.55573671287402	0	0	3.55573671287402	0	0	0
-2.85159263041971	7.0931864717475	Lymphatic	lung	442	549	2.18579234972678	0	0	0	0	0	0	2.95568790617228	0	0	0	0	0	2.95568790617228	0	0	0	0	0	0	0
-2.84689173129556	9.44539031772529	Lymphatic	lung	345	418	0.478468899521531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-8.34215745357034	-3.87438526363458	Myofibroblast	lung	1476	2479	1.04881000403388	0	0	0	0	0	0	0	0	0	0	0	0	0	3.50468846243084	0	2.20472628699723	0	0	0	0
-0.807899028334596	-3.37216129512872	Pericytes	lung	254	295	0.338983050847458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7.77928391071799	-4.94056692333307	Macrophage Alveolar	lung	1263	2492	0.0401284109149278	0	0	0	0	0	0	0	0	0	0	1.61200283849563	0	0	0	0	0	0	0	0	0
9.20174208256247	-2.26420417041864	Macrophage Alveolar	lung	814	1453	0.137646249139711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.983274727787993	0.649689633535489	Mast	lung	292	385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.674170106921175	-4.59256592006768	Pericytes	lung	385	501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.04261966862113	0	0	0	0	0	0
3.13628259274008	-4.82418766231622	Macrophage Alveolar	lung	1100	1641	0.792199878123096	0	0	0	0	0	0	0	0	0	0	1.95922753715815	0	0	0	0	0	0	0	0	1.95922753715815
-7.27987775233743	5.44083080081855	AT1	lung	726	1078	2.3191094619666	0	0	0	0	0	0	0	0	0	0	0	0	2.32985368712411	0	0	0	0	0	0	2.32985368712411
-7.19902142909525	-7.36855163784112	Myofibroblast	lung	296	371	1.34770889487871	0	0	0	0	0	0	0	0	0	0	0	0	0	3.3305666659823	0	0	0	0	0	0
6.7658890781069	2.47503146915351	ncMonocyte	lung	447	612	2.28758169934641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.987666100535371	-4.03307666988458	Pericytes	lung	325	450	2.88888888888889	0	0	0	0	0	0	0	0	0	0	3.14510967462859	0	0	0	0	0	0	0	0	0
-7.86476287272928	-5.42204323024835	Myofibroblast	lung	264	313	2.55591054313099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-8.91102895167825	-2.89808526249017	Myofibroblast	lung	284	356	2.52808988764045	0	0	0	0	0	0	0	0	0	0	0	0	3.3703906100194	4.44581873967177	0	5.13308491078151	0	0	0	0
0.757887690987609	1.78864285735999	Mast	lung	231	296	0.337837837837838	0	0	3.5491512949519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8.00981321903708	-4.176138307763	Macrophage Alveolar	lung	675	1054	0.284629981024668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-1.74127802279947	10.9236694314948	VE Arterial	lung	288	357	3.92156862745098	0	0	0	0	0	0	0	0	0	0	3.36768211680924	0	0	0	0	0	0	0	0	0
-2.2387803497648	-2.95374860973443	Pericytes	lung	978	1367	0.146305779078274	0	0	0	0	0	0	0	0	0	0	0	0	3.80425367364488	0	0	0	0	0	0	0
9.45547762485983	-2.52011838169183	Macrophage Alveolar	lung	531	749	0.934579439252336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-8.97264680293558	-4.98309650631036	Myofibroblast	lung	473	664	0.451807228915663	0	0	0	0	0	0	0	0	0	0	0	0	2.77634671238211	4.51482357090434	0	3.43786618529924	0	0	0	0
-3.15190228847025	9.34170303134833	Lymphatic	lung	350	447	0.223713646532438	0	0	0	0	0	0	0	0	0	0	0	0	3.15151154022394	0	0	0	0	0	0	0
0.106413870778105	1.72395560531531	Mast	lung	394	479	2.50521920668058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.08542793606403	0
8.2019356784487	-1.78933181972589	Macrophage Alveolar	lung	803	1128	0.886524822695036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8.85780993076804	0.761440236257657	ncMonocyte	lung	344	415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8.7191475925112	-0.815507557106868	Macrophage Alveolar	lung	440	629	0.635930047694754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7.97268953892233	-2.95780720920648	Macrophage Alveolar	lung	904	1624	0.061576354679803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-8.04236707118509	-6.08922281475152	Myofibroblast	lung	611	814	0.614250614250614	0	0	0	0	0	0	0	0	0	0	0	0	0	3.91482007278649	0	0	0	0	0	0
-6.34830817607401	-7.39433994503106	Myofibroblast	lung	275	322	1.86335403726708	0	0	0	0	0	0	0	0	0	0	0	0	0	4.14490777650142	0	3.46748127316426	0	0	0	0
-1.03316524652002	11.2754894235602	VE Arterial	lung	334	433	1.15473441108545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.93855286433733	0	0	0
5.68539276691916	7.90419778613959	B Plasma	lung	382	646	0.154798761609907	0	0	0	0	0	0	0	7.03088484952778	0	0	0	0	0	0	0	0	0	0	7.19463904525622	0
5.47404947849753	8.16155299930488	B Plasma	lung	572	1205	0.33195020746888	0	0	0	0	0	0	0	0	0	0	7.83023594227216	2.22988054031027	0	0	0	0	0	0	6.40821429124834	0
-1.52847620872019	-4.64822616787042	Pericytes	lung	399	531	0.564971751412429	0	0	0	0	0	0	0	0	0	0	0	0	0	2.98731654613866	0	0	0	0	0	0
8.80386057468893	0.67059749751006	ncMonocyte	lung	337	441	0	0	0	0	0	3.16445076684326	0	0	0	0	0	3.16445076684326	0	0	0	0	0	0	0	0	0
3.45509043308737	-2.99223127575006	Macrophage Alveolar	lung	687	950	1.57894736842105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8.51717749210837	-3.75825777263726	Macrophage Alveolar	lung	917	1384	1.51734104046243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.70045950981619	0.623204734312638	Mast	lung	366	455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-7.95693978694437	-3.40696015567865	Myofibroblast	lung	512	662	1.20845921450151	0	0	0	0	0	0	0	0	0	0	0	0	0	3.83551382593339	0	3.83551382593339	0	0	0	0
-6.21871528056619	-8.84671249599542	Myofibroblast	lung	564	735	0.680272108843537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-1.56829747584818	-2.55110802860345	Pericytes	lung	477	603	1.16086235489221	0	0	0	0	0	0	0	0	0	0	0	0	2.86697506219861	0	0	0	0	0	0	0
-6.02121695903299	4.12622937946235	Club	lung	509	629	5.40540540540541	0	0	0	0	0	0	0	0	0	0	0	2.82721013683314	0	0	0	0	2.82721013683314	0	0	0
9.70956411930563	-1.67770137996759	Macrophage Alveolar	lung	512	732	0.136612021857924	0	0	0	0	2.6852046975842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.167021381940522	-3.9590915700921	Pericytes	lung	257	313	0.958466453674122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.10257711979391	8.10594138889228	B Plasma	lung	374	1020	0.294117647058824	0	0	0	0	0	0	0	6.67849008742761	0	0	8.15799967236571	0	0	0	0	0	0	0	6.90875477931522	0
-3.48669061091898	-8.4577898046502	Myofibroblast	lung	241	288	0.694444444444445	0	0	0	0	0	0	0	0	0	0	3.57577296634145	0	0	0	0	0	0	0	0	0
-1.40587565330026	10.4962144830695	VE Arterial	lung	289	398	1.50753768844221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9.29548063847067	1.06844190149222	ncMonocyte	lung	356	423	1.41843971631206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-1.71315297511575	4.00009450702582	AT2	lung	302	372	11.0215053763441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.32797129238541	0
-7.47999915507791	5.58485421924506	AT1	lung	364	437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.517747968707063	-4.82763996334161	Pericytes	lung	623	913	0.328587075575027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-9.4535294475889	-1.84670057506646	Myofibroblast	lung	422	638	7.83699059561129	0	0	0	0	0	0	0	0	0	0	0	0	0	2.81384949195747	0	0	4.37411927822257	0	0	0
-1.45522043136118	9.77128467349921	VE Arterial	lung	414	470	0.638297872340425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8.06456652256491	-0.106355037403957	Macrophage Alveolar	lung	658	978	0.102249488752556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-7.54345616725443	-6.70480909557428	Myofibroblast	lung	426	622	1.12540192926045	0	0	0	0	0	0	0	0	0	0	0	0	0	2.83774250824317	0	0	0	0	0	0
-0.653803378615358	10.9404445627204	VE Arterial	lung	456	614	0.651465798045603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-7.30358132747171	-6.44544306011285	Myofibroblast	lung	341	441	0.680272108843537	0	0	0	0	0	0	0	0	0	0	0	0	0	4.23450078750035	0	0	3.16445076684326	0	0	0
-3.60902318385599	-2.57082333774652	Pericytes	lung	393	572	0.524475524475525	0	0	0	0	0	0	0	0	0	0	0	0	0	4.26169446111609	0	0	0	0	0	0
1.50285854908468	1.16356966285621	Mast	lung	307	374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7.45868292423727	-5.33925714702691	Macrophage Alveolar	lung	1101	1987	0.905888273779567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9.62061682316305	-3.7496770879754	Macrophage Alveolar	lung	712	1090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-3.8605426254606	7.66673574237739	AT1	lung	656	906	0.33112582781457	0	0	0	0	0	0	2.48802906944303	0	0	0	0	0	0	0	0	0	0	0	0	0
8.55403128239157	-4.04228248806085	Macrophage Alveolar	lung	644	994	0.301810865191147	0	0	0	0	0	0	0	0	0	0	0	2.40336774176403	2.40336774176403	0	0	0	0	0	0	0
-3.13934239772318	3.33163676052009	AT2	lung	276	347	3.1700288184438	0	0	0	0	0	0	0	0	0	0	0	0	3.39512712165809	0	0	0	0	0	0	0
-4.94447287944315	5.00261268405829	Club	lung	393	528	0.757575757575758	0	0	0	0	6.03468366622796	2.99269736985884	0	0	0	0	0	0	2.99269736985884	0	0	0	0	0	0	2.99269736985884
-2.50474843410013	-3.97397031993951	Pericytes	lung	406	514	0.778210116731518	0	0	0	0	0	0	0	0	0	0	0	0	0	3.01823971592423	0	3.01823971592423	4.08371760821798	0	0	0
-10.0102139416075	-0.50968375415887	Mesothelial	lung	1556	3006	0.399201596806387	0	0	0	0	0	0	0	0	0	0	0	0	0	5.42589335297448	0	4.64561206835472	4.73713764839353	0	0	0
-6.28246697810648	-6.33679475994195	Myofibroblast	lung	334	432	0.694444444444445	0	0	0	0	0	0	0	0	0	0	0	0	0	3.85643199002821	0	0	0	0	0	0
6.42622652622702	2.08993789939795	ncMonocyte	lung	547	796	0.50251256281407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-5.51500090983866	-0.904225136948482	Myofibroblast	lung	308	366	2.45901639344262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.34365316534829	0	0	0
-3.07373270419595	9.39430293826972	Lymphatic	lung	291	329	0.60790273556231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-6.60739526179788	0.300299156593426	Lymphatic	lung	278	322	0.31055900621118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-5.45139941600321	-9.29938736171807	Myofibroblast	lung	503	647	1.85471406491499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-3.27908787158487	2.26693031577979	AT2	lung	422	639	5.4773082942097	0	0	0	0	4.15257902127288	0	0	0	0	0	0	0	3.47503331443184	0	0	0	0	0	0	0
